Date,Open,High,Low,Close,Volume,Signal_Strength,SuperTrend,Market_Trend,Signal
,TSM,TSM,TSM,TSM,TSM,,,,
2020-10-19,81.6640388885975,82.84731370714302,80.69339285555091,80.94298553466797,7994500,1.0,1,Sideways,0
2020-10-20,81.15560522602367,82.25567775530517,81.13711270043142,81.590087890625,7357600,1.0,1,Sideways,1
2020-10-21,81.34975516120187,82.15401096147484,80.95225039364173,81.01696014404297,7387600,1.0,1,Sideways,-1
2020-10-22,81.75649075992507,82.2187051906296,81.23880580160989,81.54386901855469,5656200,1.0,1,Sideways,-1
2020-10-23,81.58085091466343,81.76573387464002,80.8228194942269,81.63631439208984,4165400,1.0,1,Sideways,-1
2020-10-26,80.61946514444527,81.14638947665075,79.28828491452211,80.17574310302734,5568000,1.0,1,Sideways,-1
2020-10-27,80.38834143165418,80.62869493579751,79.482405001383,80.15723419189453,5315800,1.0,1,Sideways,-1
2020-10-28,78.715150408505,78.95550398329259,77.50414332030101,77.51338958740234,8727300,1.0,1,Sideways,-1
2020-10-29,77.9016211291631,78.88152056952228,77.67051390170253,78.47476959228516,5845600,1.0,1,Sideways,0
2020-10-30,78.04954599885025,78.34536301662266,76.87552419317556,77.53186798095703,4963600,1.0,1,Uptrend,-1
2020-11-02,78.20667912983073,79.46390292733085,78.14196939258436,79.23279571533203,6597100,1.0,1,Uptrend,0
2020-11-03,79.67652805572641,81.57160304304966,79.5563477865608,81.06317138671875,6274700,1.0,1,Uptrend,0
2020-11-04,82.01533350821886,82.985979625919,81.77498001833618,82.6901626586914,7620800,1.0,1,Uptrend,0
2020-11-05,83.58686121892077,84.0860536818529,82.98598101060435,83.59610748291016,6670100,1.0,1,Uptrend,1
2020-11-06,83.0229753610327,84.58526279970474,82.32041432182999,84.50206756591797,6403000,1.0,1,Uptrend,1
2020-11-09,85.23235645539789,85.49120251641,82.21872279979962,82.30191802978516,8978000,1.0,1,Uptrend,0
2020-11-10,81.71952162384852,82.08929461909065,80.14798815727775,81.03544616699219,8350100,1.0,1,Uptrend,0
2020-11-11,82.73638329750199,84.2894240705628,82.60696382081629,84.01209259033203,7707300,1.0,1,Uptrend,1
2020-11-12,84.01210377271131,84.94577902407651,82.99523329790273,83.03221130371094,7474600,1.0,1,Uptrend,1
2020-11-13,84.62222163030972,86.72067211215848,84.31715840323277,86.17526245117188,9170900,1.0,1,Uptrend,1
2020-11-16,89.1334376795316,94.69850390894304,89.07797419942999,91.76805877685547,18436200,1.0,1,Uptrend,-1
2020-11-17,90.57556209570134,90.67724280335014,88.45861870912121,88.47710418701172,10843700,1.0,1,Uptrend,0
2020-11-18,91.0747274054926,91.3335734084594,89.08721101574687,89.60488891601562,8526600,1.0,1,Uptrend,0
2020-11-19,89.45700228084205,89.54020456859669,88.39391444174447,89.30909729003906,5542800,1.0,1,Uptrend,0
2020-11-20,89.35531631697972,89.85450180284121,88.0980922312653,88.12582397460938,5329800,1.0,1,Uptrend,0
2020-11-23,89.81752790527707,91.45376418449473,89.5309501101614,90.71421813964844,8802400,1.0,1,Uptrend,2
2020-11-24,91.04700706016563,91.13944854637525,88.76366638133815,89.3368148803711,7022800,1.0,1,Uptrend,0
2020-11-25,88.93007475077019,90.58480365172264,88.87461126282979,90.12258911132812,5194900,1.0,1,Uptrend,2
2020-11-27,91.09323896033577,91.7680682137447,90.64027070298133,91.27812194824219,4367100,1.0,1,Uptrend,2
2020-11-30,90.18728758027866,90.54781431244912,88.93006362348771,89.68809509277344,13840500,1.0,1,Uptrend,0
2020-12-01,91.23190568266082,96.41795324474425,91.074747383178,93.2379150390625,16157300,1.0,1,Uptrend,2
2020-12-02,94.29175650596727,94.3287345117214,91.99916951904606,92.01766204833984,8676300,1.0,1,Uptrend,0
2020-12-03,93.42276606008167,93.54294630990425,91.91594975527866,91.98065948486328,7359000,1.0,1,Uptrend,0
2020-12-04,93.83879571923448,95.90951483583636,93.09000338579384,95.89102935791016,10824500,1.0,1,Uptrend,2
2020-12-07,98.0079496101403,99.4777952396421,97.03730348955689,98.34999084472656,11793000,1.0,1,Uptrend,2
2020-12-08,99.63499362615688,99.69045712992175,97.16676896891354,97.6567153930664,9876200,1.0,1,Uptrend,0
2020-12-09,97.99870758683323,98.54411724091422,95.68763538581352,96.52886199951172,8204100,1.0,1,Uptrend,0
2020-12-10,95.21617507714122,97.16672058712285,94.47662914861287,96.35322570800781,7135000,1.0,1,Uptrend,0
2020-12-11,96.14986474249697,97.17598152316585,95.41956496733772,96.16835021972656,7492600,1.0,1,Uptrend,0
2020-12-14,95.92798542702386,96.97259461501255,95.67839272316643,95.73385620117188,5878000,1.0,1,Uptrend,0
2020-12-15,97.6936405626462,98.34073793262199,96.52885824385737,97.14822387695312,7399900,1.0,1,Uptrend,1
2020-12-16,97.6659286315075,97.68441410889876,96.1036413106784,97.24993133544922,5986900,1.0,1,Uptrend,0
2020-12-17,97.38175191241048,97.77164854631862,96.40700324504913,96.45342254638672,7779300,1.0,1,Uptrend,-1
2020-12-18,96.54625177821669,97.28891808647006,95.76645852888238,96.80618286132812,7417000,1.0,1,Uptrend,-1
2020-12-21,96.13779769656992,97.4374603717615,95.91500060678021,97.31678009033203,6116400,1.0,1,Uptrend,0
2020-12-22,97.53955671195698,97.67880751982642,95.53436915944413,96.49054718017578,5597100,1.0,1,Uptrend,-1
2020-12-23,97.16823184023409,97.3539019606973,96.1749197141763,96.32345581054688,3320800,1.0,1,Uptrend,-1
2020-12-24,97.25178338661145,98.71853835719783,97.16823006328325,98.37506103515625,3172100,1.0,1,Uptrend,1
2020-12-28,99.88824246650785,100.41738994355109,98.35649753319598,98.54216766357422,5157000,1.0,1,Uptrend,0
2020-12-29,99.33122688993029,99.47047768993883,97.67880200572341,97.99443054199219,4602400,1.0,1,Uptrend,-1
2020-12-30,99.98107793618848,101.83773681769685,99.70258335351717,101.09507751464844,9571800,1.0,1,Uptrend,1
2020-12-31,101.80061106020256,101.8098892552524,100.668047996057,101.22504425048828,4909500,1.0,1,Uptrend,1
2021-01-04,103.48086993754148,105.92237348770462,102.53397006943004,103.69438171386719,11262100,1.0,1,Uptrend,0
2021-01-05,104.35349870702775,106.71144886684671,103.98216557515558,104.68769073486328,10583600,1.0,1,Uptrend,0
2021-01-06,105.69030357382239,108.04826116220912,104.48347957140146,107.32416534423828,10609300,1.0,1,Uptrend,2
2021-01-07,110.78682345896648,114.12881485229751,109.16224706377152,112.72703552246094,13556100,1.0,1,Uptrend,-1
2021-01-08,116.88595764603267,117.23872026676784,108.59597585673066,110.18341827392578,18976800,1.0,1,Uptrend,0
2021-01-11,111.1581490075727,114.74150069180224,110.28552427695577,113.81317138671875,12006800,1.0,1,Uptrend,2
2021-01-12,116.18971182279311,116.22683876634261,112.95912237445742,114.18451690673828,14163200,1.0,1,Uptrend,2
2021-01-13,115.48416851324339,115.85550165676064,109.54285946473941,110.68470764160156,20650500,1.0,1,Uptrend,0
2021-01-14,114.60226453619005,124.99955124981479,112.94983929502457,117.38725280761719,37125400,1.0,1,Uptrend,0
2021-01-15,119.2624851307078,119.3274608260706,114.3794702587613,116.25469970703125,17343100,1.0,1,Uptrend,0
2021-01-19,121.23053594391675,124.44256198001798,119.23463335063882,121.88965606689453,20443800,1.0,1,Uptrend,2
2021-01-20,125.50085633755572,126.37348825726448,120.77566299763279,121.2769546508789,17360700,1.0,1,Uptrend,2
2021-01-21,123.69986425637858,125.69576634378691,122.85508129596029,124.54464721679688,15460100,1.0,1,Uptrend,2
2021-01-22,120.71994357660876,121.84322833335244,119.5781024316214,119.88445281982422,19163200,1.0,1,Uptrend,0
2021-01-25,122.38166711499201,122.69729571292962,118.22274826581439,121.16555786132812,20469300,1.0,1,Uptrend,0
2021-01-26,119.80089821611702,120.05155109173172,117.20157336004615,117.57290649414062,17084600,1.0,1,Uptrend,0
2021-01-27,115.99475273210061,116.13400355505956,112.792019217,113.01481628417969,16732700,1.0,1,Uptrend,-1
2021-01-28,115.57699637235422,118.4362522796205,114.72293512709506,116.81167602539062,14148100,1.0,1,Uptrend,0
2021-01-29,115.11284503909468,115.44704418807355,111.910111457737,112.81058502197266,15169200,1.0,1,Uptrend,-1
2021-02-01,115.61414582285931,117.75858449819587,114.53728030527249,117.58220672607422,10179900,1.0,1,Uptrend,0
2021-02-02,120.1907895085217,120.9148851925834,118.31556045137665,119.23461151123047,9302400,1.0,1,Uptrend,1
2021-02-03,119.75449362362133,119.88445917412493,117.02520289786307,118.36199951171875,9676600,1.0,1,Uptrend,-1
2021-02-04,118.36199987426234,119.01182762877077,116.9416570089858,118.96540832519531,7445100,1.0,1,Uptrend,-1
2021-02-05,119.55953291498675,119.64309332353531,117.61932793805907,118.6219253540039,6226800,1.0,1,Uptrend,-1
2021-02-08,119.47598284384782,123.69988416041033,119.47598284384782,123.05005645751953,11160000,1.0,1,Uptrend,1
2021-02-09,124.37755386718523,124.77674282636461,122.30738352407204,123.17072296142578,7929100,1.0,1,Uptrend,1
2021-02-10,124.50754278890372,126.25280670861683,123.01293178993703,124.10836791992188,12196300,1.0,1,Uptrend,1
2021-02-11,125.69578255299359,129.25128550007545,124.4518246807497,129.18630981445312,12347900,1.0,1,Uptrend,2
2021-02-12,128.96352502350607,129.78973766438335,127.32967029693505,128.1651611328125,11114100,1.0,1,Uptrend,0
2021-02-16,131.46073440484804,132.00844538246952,129.42769063636555,130.01254272460938,11833600,1.0,1,Uptrend,0
2021-02-17,129.2327391279611,129.63191396178172,126.34563419166541,126.50344848632812,12311200,1.0,1,Uptrend,0
2021-02-18,125.18520585960928,126.14138386024241,123.83911710602916,124.98097229003906,11614600,1.0,1,Uptrend,-1
2021-02-19,126.39202153311507,128.06301701366147,125.9928467554963,126.865478515625,10771900,1.0,1,Uptrend,1
2021-02-22,124.01549699824831,125.58437564518785,123.63487861871793,123.99694061279297,10363800,1.0,1,Uptrend,-1
2021-02-23,119.84732055664062,122.29810938826034,116.39392727969754,119.84732055664062,18444700,1.0,1,Uptrend,-1
2021-02-24,120.22793851117879,122.89225358835334,118.52910104932253,122.81798553466797,12782900,1.0,1,Uptrend,0
2021-02-25,122.09387167690909,122.11242806370137,116.70955898437005,116.96949005126953,13581200,1.0,1,Uptrend,-1
2021-02-26,116.44034554035738,118.25987013654256,114.02669075287056,116.9137954711914,17281000,1.0,1,Uptrend,-1
2021-03-01,120.33932484085994,120.96130373662857,118.12061142418953,119.87516021728516,9714900,1.0,1,Uptrend,0
2021-03-02,119.22532341725724,119.30888381854552,116.96949005126953,116.96949005126953,8274500,1.0,1,Uptrend,-1
2021-03-03,117.6379085695183,118.60337204359088,113.91530550669272,114.08240509033203,10660300,1.0,1,Uptrend,-1
2021-03-04,113.20976308929072,114.32376257547337,105.35609752097378,107.30558776855469,24454200,1.0,1,Uptrend,-1
2021-03-05,112.23503581637115,112.60636902577572,107.1106531082902,112.14220428466797,17448700,1.0,1,Uptrend,0
2021-03-08,111.90083830871797,112.32786902700879,105.55106087250783,105.76457977294922,17246900,-1.0,1,Uptrend,-1
2021-03-09,108.67951281276414,109.91419250368327,107.06422178498016,108.0389633178711,17717100,-1.0,1,Uptrend,-1
2021-03-10,109.35720653498515,109.57071833147978,105.28184102135855,105.67173767089844,15240300,-1.0,1,Uptrend,-1
2021-03-11,109.76567830538657,112.14220664606361,108.67953448814539,111.93797302246094,15091600,-1.0,1,Uptrend,0
2021-03-12,110.47118539634607,110.47118539634607,108.87445788597434,109.82135772705078,8171000,-1.0,1,Uptrend,0
2021-03-15,110.14628924971007,110.57331994133527,108.34532787332382,110.54547119140625,8935000,-1.0,1,Uptrend,0
2021-03-16,111.13958883395277,112.55993157964011,109.63569276538286,110.79610443115234,10793400,-1.0,1,Uptrend,0
2021-03-17,109.72264048483272,111.37197131563133,107.52352797091689,110.66378784179688,9890400,-1.0,1,Uptrend,0
2021-03-18,109.95560118829319,110.26310584699536,106.32147396445187,106.69420623779297,10283800,-1.0,1,Uptrend,-1
2021-03-19,106.58239243274777,107.05762629470374,105.49215631644641,105.8835220336914,11536000,-1.0,1,Uptrend,-1
2021-03-22,106.96443911827043,110.26310807364568,106.96443911827043,109.1915054321289,9376400,-1.0,1,Uptrend,0
2021-03-23,108.18512714894901,108.79081619846174,106.80602699332408,107.0576171875,8977400,-1.0,1,Uptrend,0
2021-03-24,104.80258270657247,106.87123976193136,101.42936644331127,101.53186798095703,24196100,-1.0,1,Uptrend,-1
2021-03-25,100.6373297270369,105.06350858077232,100.53482817431352,102.92030334472656,16772400,-1.0,1,Uptrend,0
2021-03-26,104.364640033429,108.74422476254963,103.61917547519374,108.61376953125,12910900,-1.0,1,Uptrend,0
2021-03-29,108.60443979785913,108.80012261493368,104.72803606168937,106.59169006347656,10863600,-1.0,1,Uptrend,0
2021-03-30,107.42102463053563,108.17580229026613,106.49851781205652,107.225341796875,8206200,-1.0,1,Uptrend,0
2021-03-31,107.89625949681478,110.29105483135997,107.68193613824646,110.21650695800781,9806500,-1.0,1,Uptrend,1
2021-04-01,114.4376967082555,116.36657873717546,113.3474605852306,116.29203796386719,17904000,-1.0,1,Uptrend,2
2021-04-05,118.40727721184425,118.71478188158494,114.3165565386852,116.01248168945312,14113900,-1.0,1,Uptrend,0
2021-04-06,115.54655102023521,115.55587128107607,113.25425739343076,114.09290313720703,13042300,-1.0,1,Uptrend,0
2021-04-07,114.09291306113407,114.25132196282705,111.67015689965176,111.71675109863281,11193200,-1.0,1,Uptrend,0
2021-04-08,113.10516310879326,115.3788233523746,113.10516310879326,115.01541137695312,10226700,-1.0,1,Uptrend,1
2021-04-09,114.38180392245305,115.02476705042815,113.4033823893847,114.42839813232422,8315200,-1.0,1,Uptrend,1
2021-04-12,113.87860460086247,114.11156140769901,111.11107659815994,112.65791320800781,9868400,-1.0,1,Uptrend,0
2021-04-13,114.05563176984737,114.52154529251074,112.1453834832171,113.0026626586914,8384800,-1.0,1,Uptrend,-1
2021-04-14,113.67359239380423,114.08359861605655,112.28517192655475,112.60198974609375,9521900,-1.0,1,Uptrend,-1
2021-04-15,113.40336555819235,113.68291655737218,108.61377439656654,110.28174591064453,18709100,-1.0,1,Uptrend,-1
2021-04-16,111.06449514812299,112.37836790864513,109.8158429031818,110.73834991455078,9512100,-1.0,1,Uptrend,-1
2021-04-19,109.95560128784707,110.77560660251848,107.34648248137388,107.53285217285156,12630300,-1.0,1,Uptrend,-1
2021-04-20,108.13854091760945,108.81877073903354,106.74080022729623,107.113525390625,9299200,-1.0,1,Uptrend,-1
2021-04-21,106.69421458601144,109.4803759282712,106.01397760074349,109.39651489257812,8472200,-1.0,1,Uptrend,0
2021-04-22,109.4896965794021,109.4896965794021,106.61035392861821,107.45831298828125,7411800,-1.0,1,Uptrend,-1
2021-04-23,108.63240230320203,110.62651167851145,108.026713281518,110.55196380615234,8380300,-1.0,1,Uptrend,0
2021-04-26,111.81925215482373,113.25426674392382,111.26015731590493,113.23562622070312,8444000,-1.0,1,Uptrend,0
2021-04-27,113.21698600719807,113.35676148585232,111.71674389547994,113.0026626586914,5491800,-1.0,1,Uptrend,0
2021-04-28,111.81925922827713,112.21062492934962,110.63584186285978,111.50244140625,6476500,-1.0,1,Uptrend,-1
2021-04-29,112.49017627212778,112.5926778288157,109.59219322601035,110.9806137084961,8831800,-1.0,1,Uptrend,-1
2021-04-30,109.96492625640559,110.12333516898417,108.6976407372228,108.78150177001953,7950700,-1.0,1,Uptrend,-1
2021-05-03,109.46173565140622,109.53628352909018,107.8403584128029,108.03604125976562,10229500,-1.0,1,Uptrend,-1
2021-05-04,107.1601242316209,107.92422222437963,105.98602001031163,107.4955825805664,9638300,-1.0,1,Uptrend,-1
2021-05-05,108.09194128156506,108.54853456017428,107.02033871769426,107.51420593261719,7059000,-1.0,1,Uptrend,-1
2021-05-06,107.43965489376122,109.62012664000025,106.65691652458706,109.02375793457031,8581700,-1.0,1,Uptrend,0
2021-05-07,110.3283246359938,111.27878510316918,108.13853248054139,108.8653564453125,9614300,-1.0,1,Uptrend,0
2021-05-10,107.14147946452654,107.51420460450657,104.57895502614402,104.65349578857422,12281200,-1.0,1,Sideways,-1
2021-05-11,102.24941118238387,105.28716301492054,101.69030912357186,105.15670776367188,10007700,-1.0,1,Downtrend,0
2021-05-12,101.89529011852731,102.58484016944689,100.69323232817506,100.8330078125,15058900,-1.0,1,Downtrend,-1
2021-05-13,101.90461199789083,103.83349380622586,100.54414528803258,101.33619689941406,10552000,-1.0,1,Downtrend,-1
2021-05-14,103.0693952272297,105.13805250920217,102.72461664380879,104.79327392578125,8425200,-1.0,1,Downtrend,0
